artist_name,artist_id,artist_popularity,artist_n_followers,artist_genres
NLE Choppa,0ErzCpIMyLcjPiwT4elrtZ,79,7877983,"['memphis hip hop', 'rap']"
Naomi Raine,4rc8nzClXj7sUjvsHVg6AD,65,234077,['worship']
Nardo Wick,0Njy6yR9LykNKYg9yE23QN,67,1114297,"['florida drill', 'florida rap', 'southern hip hop']"
Nas,20qISvAhX20dpIbOOzGK3q,72,3658658,"['conscious hip hop', 'east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'queens hip hop', 'rap']"
Nat King Cole,7v4imS0moSyGdXyLgVTIV7,69,2207182,"['adult standards', 'lounge', 'soul', 'swing', 'vocal jazz']"
Natalia Lafourcade,1hcdI2N1023RvSwLzTtdsp,73,4409490,"['cantautora mexicana', 'latin alternative', 'latin pop', 'mexican pop', 'rock en espanol', 'veracruz indie']"
Natanael Cano,0elWFr7TW8piilVRYJUe4P,89,11950902,"['corrido', 'corridos tumbados', 'musica mexicana', 'sad sierreno', 'sierreno']"
Natasha Bedingfield,7o95ZoZt5ZYn31e9z1Hc0a,76,1724198,"['dance pop', 'pop', 'post-teen pop']"
Nate Dogg,1Oa0bMld0A3u5OTYfMzp5h,75,1627209,"['g funk', 'gangster rap', 'hardcore hip hop', 'hip hop', 'west coast rap']"
Nate Smith,4NYMUsIcUUsBHbV9DICa5x,69,306771,"['contemporary country', 'modern country pop']"
Ne-Yo,21E3waRsmPlU7jZsS13rcj,81,8609698,"['dance pop', 'pop', 'r&b', 'urban contemporary']"
Neil Diamond,7mEIug7XUlQHikrFxjTWes,67,2704217,"['adult standards', 'brill building pop', 'folk rock', 'heartland rock', 'mellow gold', 'singer-songwriter', 'soft rock', 'yacht rock']"
Neil Young,6v8FB84lnmJs434UJf2Mrm,68,2899383,"['canadian singer-songwriter', 'classic canadian rock', 'classic rock', 'folk rock', 'mellow gold', 'permanent wave', 'rock', 'roots rock', 'singer-songwriter']"
Nelly,2gBjLmx6zQnFGQJCAQpRgw,74,2727054,"['dance pop', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'st louis rap', 'urban contemporary']"
Nelly Furtado,2jw70GZXlAI8QzWeY2bgRc,77,3783726,"['canadian latin', 'canadian pop', 'dance pop', 'pop']"
Neon Trees,0RpddSzUHfncUWNJXKOsjy,66,1209445,"['modern rock', 'neo mellow', 'pop rock', 'pov: indie']"
NewJeans,6HvZYsbFfjnjFrWF950C9d,80,7703664,"['k-pop', 'k-pop girl group']"
Niall Horan,1Hsdzj7Dlq2I7tHP7501T4,77,9828099,['pop']
Nic D,1XlLhtgJjC4ROQZilBZAvw,69,399814,['singer-songwriter pop']
Nickelback,6deZN1bslXzeGvOLaLMOIF,78,6673822,"['alternative metal', 'canadian rock', 'post-grunge']"
Nicki Minaj,0hCNtLu0JehylgoiP8L4Gh,87,30824295,"['hip pop', 'pop', 'queens hip hop', 'rap']"
Nicki Nicole,2UZIAOlrnyZmyzt1nuXr9y,81,6422390,"['argentine hip hop', 'r&b argentino', 'trap argentino', 'trap latino', 'urbano latino']"
Nicky Jam,1SupJlEpv7RS2tPNRaHViT,80,18514970,"['latin hip hop', 'reggaeton', 'trap latino', 'urbano latino']"
Night Lovell,2y246nnP9pQT0E6v3ZMMOO,68,1385632,"['aesthetic rap', 'canadian hip hop', 'canadian trap', 'cloud rap', 'dark trap', 'ottawa rap']"
Nile Rodgers,3yDIp0kaq9EFKe07X1X2rz,71,129970,['disco']
Nine Inch Nails,0X380XXQSNBYuleKzav5UO,66,2541803,"['alternative metal', 'alternative rock', 'cyberpunk', 'electronic rock', 'grunge', 'industrial', 'industrial metal', 'industrial rock', 'nu metal', 'post-grunge', 'rock']"
Nipsey Hussle,0EeQBlQJFiAfJeVN2vT9s0,66,3390285,"['conscious hip hop', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
Nirvana,6olE6TJLqED3rqDCT0FyPh,82,19084280,"['grunge', 'permanent wave', 'rock']"
No Doubt,0cQbJU1aAzvbEmTuljWLlF,69,2735821,"['dance pop', 'dance rock', 'permanent wave', 'pop rock', 'rock']"
Noah Cyrus,55fhWPvDiMpLnE4ZzNXZyW,73,1281030,"['alt z', 'pop']"
Noah Kahan,2RQXRUsr4IW1f3mKyKsy4B,87,2611083,['pov: indie']
Norah Jones,2Kx7MNY7cI1ENniW7vT30N,74,3084529,"['contemporary vocal jazz', 'jazz pop', 'neo mellow', 'vocal jazz']"
Noriel,3RtNN1VnooWEn3KQk03DUL,77,7585755,"['reggaeton', 'trap latino', 'urbano latino']"
Novo Amor,0rZp7G3gIH6WkyeXbrZnGi,73,1103119,"['ambient folk', 'indie folk', 'modern indie folk']"
Nursery Rhymes ABC,26UV9EKIInWeV0jJysGZum,68,35104,['nursery']
ODESZA,21mKp7DqtSNHhCAU2ugvUw,68,1589556,"['chillwave', 'edm', 'indietronica']"
OHGEESY,3ppQEG71r7jVpI8RudzycF,65,319522,['cali rap']
Oasis,2DaxqgrOhkeH0fpeiQq2f4,77,9760702,"['beatlesque', 'britpop', 'madchester', 'permanent wave', 'rock']"
Ocean Sounds,7g56xCsozigPH5OgmwinYA,66,34269,"['environmental', 'sleep', 'water']"
Odetari,7ITMCzIU9uII8gwRg8JAhc,79,2642750,"['krushclub', 'sigilkore']"
Of Monsters and Men,4dwdTW1Lfiq0cM8nBAqIIz,68,3466269,"['folk-pop', 'metropopolis', 'modern rock', 'stomp and holler']"
Offset,4DdkRBBYG6Yk9Ka8tdJ9BW,80,3879039,"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'trap']"
Okieriete Onaodowan,6G3sPhnj4JBCsBVBGvZnkk,66,6607,['show tunes']
Old Dominion,6y8XlgIV8BLlIg1tT1R10i,69,1492555,"['contemporary country', 'country', 'country road', 'modern country rock']"
Ole 60,3iXeAZ8862AyoZ5ZGg800O,64,108841,['modern country pop']
Oliver Anthony Music,6IkfE2JyVoKwBZXvuytKX3,67,807536,['modern country pop']
Oliver Tree,6TLwD7HPWuiOzvXEa3oCNe,71,2425618,['alternative hip hop']
Olivia Rodrigo,1McMsnEElThX1knmY4oliG,90,34863835,['pop']
Omar Apollo,5FxD8fkQZ6KcsSYupDVoSO,68,966250,"['bedroom pop', 'bedroom soul']"
Omar Courtz,3E12tRURRvPfHz0hAMCFYc,69,150840,"['trap boricua', 'trap latino', 'urbano latino']"
One Direction,4AK6F7OLvEQ5QYCBNiQWHq,84,34595242,"['boy band', 'pop', 'post-teen pop', 'talent show']"
OneRepublic,5Pwc4xIPtQLFEnJriah9YJ,83,16764233,"['piano rock', 'pop']"
Only The Family,3IaKn0ExWTMPqa0mscUYw3,63,475049,['chicago rap']
Original Broadway Cast of Hamilton,3UUJfRbrA2nTbcg4i0MOwu,73,438423,"['broadway', 'show tunes']"
Oscar Maydon,3l9G1G9MxH6DaRhwLklaf5,84,1339776,"['corrido', 'corridos tumbados', 'sierreno']"
Otis Redding,60df5JBRRPcnSpsIMxxwQm,71,2204629,"['classic soul', 'memphis soul', 'soul', 'soul blues', 'southern soul', 'vocal jazz']"
Outkast,1G9G7WwrXka3Z1r7aIDjI7,75,2573879,"['atl hip hop', 'dirty south rap', 'hip hop', 'old school atlanta hip hop', 'rap', 'southern hip hop']"
Ovy On The Drums,3m5qlPf2OkihLz3dRYnkPA,75,317721,"['colombian pop', 'reggaeton colombiano', 'trap latino', 'urbano latino']"
Owl City,07QEuhtrNmmZ0zEcqE9SF6,69,2325276,"['indietronica', 'pop']"
Ozuna,1i8SpTcr7yvPOmcqrbnVXY,86,36452772,"['puerto rican pop', 'reggaeton', 'trap latino', 'urbano latino']"
Ozzy Osbourne,6ZLTlhejhndI4Rh53vYhrY,72,5366631,"['album rock', 'alternative metal', 'birmingham metal', 'classic rock', 'glam metal', 'hard rock', 'metal', 'rock']"
P!nk,1KCSPY1glIKqW2TotWuXOR,81,16424742,"['dance pop', 'pop']"
PARTYNEXTDOOR,2HPaUgqeutzr3jx5a9WyDV,79,6384453,"['r&b', 'rap', 'urban contemporary']"
PNAU,6n28c9qs9hNGriNa72b26u,72,229129,"['alternative dance', 'aussietronica', 'australian dance', 'australian electropop']"
Panic! At The Disco,20JZFwl6HVl6yg8a4H3ZqK,78,12091541,"['modern rock', 'pop']"
Pantera,14pVkFUHDL207LzLHtSA18,69,4895173,"['alternative metal', 'groove metal', 'hard rock', 'metal', 'nu metal', 'old school thrash', 'rock', 'texas metal']"
Papa Roach,4RddZ3iHvSpGV4dvATac9X,72,5098907,"['alternative metal', 'nu metal', 'rap metal', 'rap rock', 'rock']"
Paramore,74XFHRwlV6OrjEM0A2NCMF,78,8366103,"['candy pop', 'modern rock', 'pixie', 'pop', 'pop emo', 'pop punk', 'rock']"
Parker McCollum,0Z8XVUAOBPM4x12wKnFHEQ,68,457537,"['classic texas country', 'contemporary country', 'modern country pop', 'texas country']"
Passion,6piIAIurGAryW5h1rqQC16,63,431402,"['ccm', 'christian music', 'worship']"
Patrick Watson,7bPs6jf983f0bjRAt1yxDM,72,705610,"['indie folk', 'indie quebecois']"
Paul McCartney,4STHEaNw4mPZ2tzheohgXB,71,4698215,"['classic rock', 'mellow gold', 'rock', 'soft rock']"
Paul Russell,4zoRNhOhsGX3w8yBAnFSQ8,68,192460,['indie r&b']
Paul Simon,2CvCyf1gEVhI0mX6aFXmVI,68,2273286,"['classic rock', 'folk', 'folk rock', 'mellow gold', 'permanent wave', 'rock', 'singer-songwriter', 'soft rock']"
Paul Wall,0k7Xl1pqI3tu8sSEjo5oEg,65,822777,"['chopped and screwed', 'crunk', 'dirty south rap', 'houston rap']"
Pearl Jam,1w5Kfo2jwwIPruYS2UWh56,75,8624889,"['alternative metal', 'alternative rock', 'classic rock', 'grunge', 'hard rock', 'permanent wave', 'rock']"
Peso Pluma,12GqGscKJx3aE4t07u7eVZ,91,12827616,"['corridos tumbados', 'sad sierreno']"
Pharrell Williams,2RdwBSPQiwcmiDo9kixcl8,79,4426900,"['dance pop', 'pop']"
Phil Collins,4lxfqrEsLX6N1N4OCSkILp,76,5716342,"['rock drums', 'soft rock']"
Phil Wickham,5d1JhBfyb58upMXCZOdbQu,66,873620,"['ccm', 'christian alternative rock', 'christian indie', 'christian music']"
Phillipa Soo,2OEGI2wrCVmvavKEOMlccy,66,72578,"['broadway', 'show tunes']"
Phoebe Bridgers,1r1uxoy19fzMxunt3ONAkG,78,2317644,"['indie pop', 'la indie', 'pov: indie']"
Pierce The Veil,4iJLPqClelZOBCBifm8Fzv,73,2886220,"['modern rock', 'pop punk', 'screamo']"
Pinegrove,2gbT6GPXMis0OAkZbEQCYB,66,375064,"['countrygaze', 'new jersey indie', 'small room']"
Pink Floyd,0k17h0D3J5VfsdmQ1iZtE9,79,20086163,"['album rock', 'art rock', 'classic rock', 'progressive rock', 'psychedelic rock', 'rock', 'symphonic rock']"
PinkPantheress,78rUTD7y6Cy67W1RVzYs7t,76,3177544,['bedroom pop']
Pinkfong,7cTXfwpe9peK0UE1bZyIWZ,69,302455,"['cartoon', ""children's music"", 'dong-yo']"
Pitbull,0TnOYISbd1XYRBk9myaseg,84,10208343,"['dance pop', 'miami hip hop', 'pop']"
Pixies,6zvul52xwTWzilBZl6BUbT,70,2894563,"['alternative rock', 'boston rock', 'permanent wave', 'rock']"
Plan B,2jSGzJw0ebJLu7OLVSOcBP,80,4095068,"['reggaeton', 'trap latino', 'urbano latino']"
Playboi Carti,699OTQXzgjhIYAHMy9RyPD,89,10417053,"['atl hip hop', 'plugg', 'pluggnb', 'rage rap', 'rap']"
PnB Rock,21WS9wngs9AqFckK7yYJPM,68,4087277,"['melodic rap', 'rap', 'trap']"
Polo G,6AgTAQt8XS6jRWi4sX7w49,81,11090560,"['chicago rap', 'rap']"
Pooh Shiesty,5F1aAS1duwlzExnPs3l2Xe,68,1553724,"['memphis hip hop', 'southern hip hop', 'tennessee hip hop', 'trap']"
Pop Smoke,0eDvMgVFoNV3TpwtrVCoTj,80,13949957,"['brooklyn drill', 'rap']"
Portugal. The Man,4kI8Ie27vjvonwaB2ePh8T,67,1429202,"['indie rock', 'indietronica', 'modern alternative rock', 'modern rock']"
Post Malone,246dkjvS1zLTtiykXe5h60,88,43480611,"['dfw rap', 'melodic rap', 'pop', 'rap']"
Pouya,4nXOZlYoAD67hF9aUEncMY,69,1158087,"['aesthetic rap', 'cloud rap', 'dark trap', 'miami hip hop', 'underground hip hop']"
Powfu,6bmlMHgSheBauioMgKv2tn,69,1280653,"['sad lo-fi', 'sad rap']"
Prince,5a2EaR3hamoenG9rDuVn8j,71,7192996,"['funk', 'funk rock', 'minneapolis sound', 'rock', 'synth funk']"
Prince Royce,3MHaV05u0io8fQbZ2XPtlC,76,7701612,"['bachata', 'latin hip hop', 'latin pop', 'urbano latino']"
Pritam,1wRPtKGflJrBx9BmLsSwlU,87,29974791,"['filmi', 'indian instrumental', 'modern bollywood']"
Project Pat,08Ld63UgKrJ0nZnCkzHtzc,67,810246,"['crunk', 'dirty south rap', 'gangster rap', 'memphis hip hop', 'trap']"
Puddle Of Mudd,3dXaa6jwM7B52GZpaJEIr5,63,2011841,"['alternative metal', 'nu metal', 'post-grunge']"
Pure Relaxing Vibes,4XdPbkEAdTU7KDmfOCIakS,71,15612,['rain']
Pusha T,0ONHkAv9pCAFxb0zJwDNTy,73,2892615,"['gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap', 'virginia hip hop']"
Pyotr Ilyich Tchaikovsky,3MKCzCnpzw3TjUYs2v7vDA,68,1313081,"['classical', 'late romantic era', 'russian romanticism']"
Quavo,0VRj0yCOv2FXJNP47XQnx5,78,7274251,"['atl hip hop', 'melodic rap', 'rap', 'trap']"
Queen,1dfeR4HaWDbWqFHLkxsg1d,85,49357970,"['classic rock', 'glam rock', 'rock']"
Queens of the Stone Age,4pejUc4iciQfgdX6OKulQn,71,3464011,"['alternative metal', 'alternative rock', 'grunge', 'modern rock', 'palm desert scene', 'rock', 'stoner metal', 'stoner rock']"
Quevedo,52iwsT98xCoGgiGntTiR7K,83,4274219,"['rap canario', 'trap latino', 'urbano latino']"
Quinn XCII,3ApUX1o6oSz321MMECyIYd,64,778921,['indie pop rap']
R.E.M.,4KWTAlx2RvbpseOGMEmROg,73,4432093,"['alternative rock', 'athens indie', 'permanent wave', 'rock']"
R3HAB,6cEuCEZu7PAE9ZSzLLc2oQ,76,2506083,"['dutch house', 'edm', 'electro house', 'pop dance', 'progressive electro house', 'slap house']"
RAYE,5KKpBU5eC2tJDzf0wmlRp2,79,1364549,"['uk contemporary r&b', 'uk pop']"
REO Speedwagon,55vs7NT1KxcFjbMC4y202E,65,2503282,"['album rock', 'classic rock', 'glam metal', 'hard rock', 'heartland rock', 'mellow gold', 'rock', 'soft rock']"
ROSALÍA,7ltDVBr6mKbRvohxheJ9h1,79,8085205,"['pop', 'r&b en espanol']"
Radiohead,4Z8W4fKeB5YxbusRsdQVPb,81,9652264,"['alternative rock', 'art rock', 'melancholia', 'oxford indie', 'permanent wave', 'rock']"
Rae Sremmurd,7iZtZyCzp3LItcw1wtPI3D,71,7348107,"['melodic rap', 'mississippi hip hop', 'pop rap', 'rap', 'trap']"
Raekwon,2yQf6b8hxahZaT5dHlWaB1,67,592683,"['east coast hip hop', 'hardcore hip hop']"
Raffi,7oWSqrgMuIEyH9qp5nu2e5,64,158778,"[""canadian children's music"", ""children's folk"", ""children's music""]"
Rage Against The Machine,2d0hyoQ5ynDBnkvAbJKORj,71,5871355,"['alternative metal', 'alternative rock', 'conscious hip hop', 'funk metal', 'hard rock', 'nu metal', 'political hip hop', 'post-grunge', 'rap metal', 'rap rock', 'rock']"
Rain Sounds,5nSGBmlgUdqWNExnOX8VtV,80,58995,"['environmental', 'sleep', 'sound', 'water']"
Rainbow Kitten Surprise,4hz8tIajF2INpgM0qzPJz2,71,1105756,['pov: indie']
Ramirez,3H6CaRooDAoCeRCpYwOXj2,66,387498,"['cloud rap', 'dark trap', 'phonk']"
Rammstein,6wWVKhxIU2cEi0K81v7HvP,79,9455065,"['german metal', 'industrial', 'industrial metal', 'industrial rock', 'neue deutsche harte']"
Randy Travis,1pTuR132U5b4Rizal2Pr7m,64,1713967,"['contemporary country', 'country', 'country gospel', 'country road']"
Rascal Flatts,0a1gHP0HAqALbEyxaD5Ngn,69,3527742,"['contemporary country', 'country', 'country road']"
Ratatat,57dN52uHvrHOxijzpIgu3E,65,586814,"['brooklyn indie', 'indietronica']"
Rauw Alejandro,1mcTU81TzQhprhouKaTkpq,88,21220427,"['puerto rican pop', 'reggaeton', 'trap latino', 'urbano latino']"
Ray Dalton,4e0nWw2r4BoQSKPQ2zpU13,74,69772,['pop dance']
Reba McEntire,02rd0anEWfMtF7iMku9uor,62,2005722,"['classic oklahoma country', 'contemporary country', 'country', 'country dawn', 'country road']"
Rebelution,2WjvvwAX0mdWwq3aFuUdtc,62,827295,['reggae rock']
Red Hot Chili Peppers,0L8ExT028jH3ddEcZwqJJ5,82,20505738,"['alternative rock', 'funk metal', 'funk rock', 'permanent wave', 'rock']"
Red Velvet,1z4g3DjTBBZKhvAroFlhOM,71,9007323,"['k-pop', 'k-pop girl group']"
Reik,0vR2qb8m9WHeZ5ByCbimq2,78,8620932,"['latin arena pop', 'latin pop', 'mexican pop', 'reggaeton', 'urbano latino']"
Rels B,2IMZYfNi21MGqxopj9fWx8,81,6680723,"['r&b en espanol', 'spanish hip hop', 'trap latino', 'urbano espanol', 'urbano latino']"
Rema,46pWGuE3dSwY3bMMXGBvVS,77,4292892,"['afrobeats', 'nigerian pop']"
Remi Wolf,0NB5HROxc8dDBXpkIi1v3d,66,459436,"['indie pop', 'modern alternative pop']"
Reneé Rapp,2hUYKu1x0UZQXvzCmggvSn,74,774821,"['alt z', 'singer-songwriter pop']"
Rex Orange County,7pbDxGE6nQSZVfiFdq9lOL,74,5919269,['bedroom pop']
Reyna Roberts,4jpqm8g4We93Uk6M9M4FDh,65,33091,['black americana']
Ricardo Arjona,0h1zs4CTlU9D2QtgPxptUD,75,12448787,"['cantautor', 'latin arena pop', 'latin pop']"
Rich Amiri,2sF5nNXnrrsCPZlt8ZpyGd,74,357678,['rage rap']
Rich Brian,2IDLDx25HU1nQMKde4n61a,67,2126500,['indonesian hip hop']
Rich Homie Quan,5lHRUCqkQZCIWeX7xG4sYT,65,2774402,"['atl hip hop', 'southern hip hop', 'trap']"
Rich The Kid,1pPmIToKXyGdsCF6LmqLmI,80,3259488,"['atl hip hop', 'melodic rap', 'plugg', 'rap', 'trap']"
Richy Mitch & The Coal Miners,4qU7IJSReZnsLy5907Mtau,73,150315,['modern folk rock']
Rick Ross,1sBkRIssrMs1AbVkOJbc7a,77,7117467,"['dirty south rap', 'gangster rap', 'hip hop', 'rap', 'southern hip hop', 'trap']"
Ricky Montgomery,0ZUvK7zGdXLd78mQr3t1Tw,68,1794146,"['la indie', 'pop', 'pov: indie']"
Rico Nasty,2OaHYHb2XcFPvqL3VsyPzU,64,1091866,"['alternative r&b', 'trap queen']"
Rihanna,5pKCCKE2ajJHZ9KAiaK11H,91,59282646,"['barbadian pop', 'pop', 'urban contemporary']"
Riley Green,2QMsj4XJ7ne2hojxt6v5eb,70,723494,"['contemporary country', 'country road', 'modern country pop', 'modern country rock']"
Rio Da Yung Og,6O1vRHWVGKJTnWuJmItnsx,66,341766,"['detroit hip hop', 'flint hip hop']"
Rise Against,6Wr3hh341P84m3EI8qdn9O,71,2665610,"['alternative metal', 'chicago hardcore', 'chicago punk', 'hardcore punk', 'modern rock', 'post-grunge', 'punk']"
Rita Ora,5CCwRZC6euC8Odo6y9X8jr,72,8246874,"['dance pop', 'pop', 'uk pop']"
Rob Zombie,3HVdAiMNjYrQIKlOGxoGh5,68,2886221,"['alternative metal', 'hard rock', 'industrial metal', 'industrial rock', 'nu metal', 'post-grunge', 'rock']"
Rob49,1jBoSSrbz9n4ehQWA4cZgB,68,172653,['new orleans rap']
Robin Schulz,3t5xRXzsuZmMDkQzgOX35S,77,3070977,"['deep euro house', 'deep house', 'edm', 'german dance', 'pop dance', 'tropical house']"
Rod Stewart,2y8Jo9CKhJvtfeKOsYzRdT,72,4629547,"['mellow gold', 'soft rock']"
Rod Wave,45TgXXqMDdF8BkjA83OM7z,78,6923261,['florida rap']
Roddy Ricch,757aE44tKEUQEqRuT6GnEB,76,10422163,"['melodic rap', 'rap', 'trap']"
Rodney Atkins,2qgvmDsc4jrqbAbjq1HGM2,64,1875288,"['contemporary country', 'country', 'country road']"
Romeo Santos,5lwmRuXgjX8xIwlnauTZIP,82,20451471,"['bachata', 'latin hip hop', 'latin pop', 'urbano latino']"
Rush,2Hkut4rAAyrQxRdof7FVJq,65,2263594,"['album rock', 'canadian metal', 'classic canadian rock', 'classic rock', 'hard rock', 'progressive rock', 'rock']"
Russ,1z7b1Pr1rSlvWRzsW3HOrS,75,5053637,"['hawaiian hip hop', 'pop rap']"
Ruth B.,2WzaAvm2bBCf4pEhyuDgCY,73,3396750,"['alt z', 'canadian contemporary r&b', 'canadian pop', 'pop']"
Ryan Castro,7j6DKwmjbxvpQO8h914uEz,79,2354224,"['reggaeton', 'trap colombiano', 'trap latino', 'urbano latino']"
Ryan Lewis,4myTppRgh0rojLxx8RycOp,74,29584,['pop rap']
Ryan Mack,5LGo1zHegJTWzqVXgeNplt,66,314475,"['irish pop', 'singer-songwriter pop']"
RÜFÜS DU SOL,5Pb27ujIyYb33zBqVysBkj,71,1589139,"['australian electropop', 'indietronica']"
SAIKO,2O8vbr4RYPpk6MRA4fio7u,79,756923,"['trap latino', 'urbano espanol', 'urbano latino']"
SAINt JHN,0H39MdGGX6dbnnQPt6NQkZ,68,1044902,"['melodic rap', 'slap house']"
SEVENTEEN,7nqOGRxlXj7N2JYbgNEjYH,79,11171065,"['k-pop', 'k-pop boy group']"
SLANDER,20DZAfCuP1TKZl5KcY7z3Q,65,488721,['dubstep']
SYML,6AyATGg7mDgBlZ4N5uNog0,72,753473,['modern indie pop']
SZA,7tYKF4w9nC0nq9CsPZTHyP,91,19003832,"['pop', 'r&b', 'rap']"
Sabaton,3o2dn2O0FCVsWDFSh8qxgG,72,2071373,"['power metal', 'swedish metal', 'swedish power metal']"
Sabrina Carpenter,74KM79TiuVKeVCqs8QtB0B,82,7782291,['pop']
Sade,47zz7sob9NUcODy0BTDvKx,75,3747278,"['british soul', 'sophisti-pop']"
Sam Barber,08GfvCW09pv2QP4y9sle2a,68,319501,['modern country pop']
Sam Cooke,6hnWRPzGGKiapVX1UCdEAC,69,1594725,"['classic soul', 'soul', 'vocal jazz']"
Sam Hunt,2kucQ9jQwuD8jWdtR9Ef38,70,2281194,"['contemporary country', 'country', 'country pop', 'modern country rock']"
Sam Smith,2wY79sveU1sp5g7SokKOiI,83,23539841,"['pop', 'uk pop']"
Santa Fe Klan,4tm8CEdm4pkQsEh4jIr9Yp,76,9050779,['mexican hip hop']
Santana,6GI52t8N5F02MxU0g5U69P,70,3285206,"['blues rock', 'classic rock', 'mexican classic rock']"
Sara Bareilles,2Sqr0DXoaYABbjBo9HaMkM,65,1915539,"['acoustic pop', 'ectofolk', 'lilith', 'neo mellow', 'pop rock', 'post-teen pop']"
Saweetie,6cK3NBO6uP7hh0oyuVELFl,70,2153366,"['cali rap', 'trap queen']"
ScHoolboy Q,5IcR3N7QB1j6KBL8eImZ8m,74,4666475,"['gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
Scorpions,27T030eWyCQRmDyuvr1kxY,72,6990667,"['album rock', 'german hard rock', 'german metal', 'german rock', 'hard rock', 'rock']"
Scrim,5VKvqCyBxqbaXUp8eK0aUy,62,313806,"['cloud rap', 'dark trap']"
Sean Kingston,6S0dmVVn4udvppDhZIWxCr,71,3226406,"['dance pop', 'miami hip hop', 'pop']"
Sean Paul,3Isy6kedDrgPYoTS1dazA9,81,4583464,"['dance pop', 'dancehall', 'pop', 'pop rap']"
Sebastian Yatra,07YUOmWljBTXwIseAUd9TW,80,22225536,"['colombian pop', 'latin pop', 'reggaeton', 'reggaeton colombiano', 'urbano latino']"
Sech,77ziqFxp5gaInVrF2lj4ht,82,11904234,"['panamanian pop', 'reggaeton', 'trap latino', 'urbano latino']"
Seether,6B5c4sch27tWHAGdarpPaW,69,3345751,"['alternative metal', 'nu metal', 'post-grunge', 'south african rock']"
Selena,6IE6z7DcZIT4Ml3Fh5Ivch,71,3659581,"['mexican pop', 'tejano']"
Selena Gomez,0C8ZW7ezQVs4URX5aX7Kqx,82,48837565,"['pop', 'post-teen pop']"
Set It Off,06bDwgCHeMAwhgI8il4Y5k,66,935547,"['electropowerpop', 'otacore', 'pixie', 'pov: indie']"
Sexyy Red,3DbwFQlvLxRSi2uX8mf81A,77,766031,['trap queen']
Sfera Ebbasta,23TFHmajVfBtlRx5MXqgoz,79,6070971,"['italian hip hop', 'italian pop', 'trap italiana', 'trap latino']"
Shaboozey,3y2cIKLjiOlp1Np37WiUdH,71,150512,['pop rap']
Shaggy,5EvFsr3kj42KNv97ZEnqij,72,2136922,"['dance pop', 'pop rap', 'reggae fusion']"
Shakewell,1w7GLktHE8w0aEhhaZ0QKB,63,286313,['dark trap']
Shakira,0EmeFodog0BfCgMzAIvKQp,87,32530162,"['colombian pop', 'dance pop', 'latin pop', 'pop']"
Shane & Shane,2LFbgsbEhfilNpQYW7mied,63,405092,"['ccm', 'christian alternative rock', 'christian music', 'roots worship', 'worship']"
Shania Twain,5e4Dhzv426EvQe3aDb64jL,72,2995879,"['canadian country', 'canadian pop', 'contemporary country', 'country', 'country dawn']"
Shawn Mendes,7n2wHs1TKAczGzO7Dd2rGr,82,42458635,"['canadian pop', 'pop', 'viral pop']"
Sheff G,1tG7s7S4sq2eFFW0QZyLbm,67,1030394,"['brooklyn drill', 'new york drill', 'nyc rap']"
Sheryl Crow,4TKTii6gnOnUXQHyuo9JaD,67,1144180,"['lilith', 'new wave pop', 'permanent wave', 'pop rock', 'singer-songwriter']"
Shiloh Dynasty,1wxPItEzr7U7rGSMPqZ25r,75,1741906,"['lo-fi chill', 'sad lo-fi']"
Shinedown,70BYFdaZbEKbeauJ670ysI,71,4023445,"['alternative metal', 'nu metal', 'post-grunge']"
Shoreline Mafia,4tYSBptyGeVyZsk8JC4JHZ,66,1166141,['cali rap']
Shreya Ghoshal,0oOet2f43PA68X5RxKobEy,82,22936871,"['filmi', 'modern bollywood']"
Shy Glizzy,1DvtabXAjfrMihPP6JQdHs,63,855299,"['drill', 'memphis hip hop', 'trap']"
SiR,3QTDHixorJelOLxoxcjqGx,69,1000295,"['alternative r&b', 'la pop']"
Sia,5WUlDfRSoLAfcVSX1WnrxN,84,27621477,"['australian dance', 'australian pop', 'pop']"
Sidhu Moose Wala,4PULA4EFzYTrxYvOVlwpiQ,78,30290787,"['desi hip hop', 'pakistani hip hop', 'punjabi hip hop', 'punjabi pop']"
Sierra Ferrell,3oVcF3VdpMuvMvLLyHPT4t,64,230708,"['alternative americana', 'new americana']"
Silk Sonic,6PvvGcCY2XtUcSRld1Wilr,71,874018,['neo soul']
Simon & Garfunkel,70cRZdQywnSFp9pnc2WTCE,72,5080553,"['classic rock', 'folk', 'folk rock', 'melancholia', 'mellow gold', 'rock', 'soft rock']"
Skepta,2p1fiYHYiXz9qi0JJyxBzN,74,1268256,"['birmingham grime', 'grime', 'instrumental grime', 'uk hip hop']"
Ski Mask The Slump God,2rhFzFmezpnW82MNqEKVry,73,5726465,"['hip hop', 'miami hip hop', 'pop rap', 'rap', 'trap', 'underground hip hop']"
Skillet,49bzE5vRBRIota4qeHtQM8,74,4994749,"['alternative metal', 'christian alternative rock', 'christian music', 'christian rock']"
