artist_name,artist_id,genre,artist_popularity,artist_n_followers,song_name,song_id,song_duration_min,song_popularity,song_artists,album_name,album_year_release,album_month_release,album_day_release
Kimiko Glenn,6lU0XGyOn94aBZno3H9WpA,show tunes,70,8227,Never Ever Getting Rid of Me,1CZgbcEZEhHH28HcBFvQIW,2.27,66,['Various Artists'],Waitress (Original Broadway Cast Recording),2016,06,03
Kimiko Glenn,6lU0XGyOn94aBZno3H9WpA,show tunes,70,8227,When He Sees Me,4tG0cdbL7v4pQ8RWOqLDHx,3.72,64,['Various Artists'],Waitress (Original Broadway Cast Recording),2016,06,03
Kimiko Glenn,6lU0XGyOn94aBZno3H9WpA,show tunes,70,8227,Opening Up,0Blojh3eznTkOiIJSDKb6W,2.57,52,['Various Artists'],Waitress (Original Broadway Cast Recording),2016,06,03
Kimiko Glenn,6lU0XGyOn94aBZno3H9WpA,show tunes,70,8227,The Negative,3i8zsYoNVBR70hhGaZUbxK,2.46,49,['Various Artists'],Waitress (Original Broadway Cast Recording),2016,06,03
Kimiko Glenn,6lU0XGyOn94aBZno3H9WpA,show tunes,70,8227,Fit Right In,02Oe91dufgJ9OvFwenTyzE,2.85,47,['My Little Pony'],My Little Pony: A New Generation (Original Motion Picture Soundtrack),2021,09,24
Kimiko Glenn,6lU0XGyOn94aBZno3H9WpA,show tunes,70,8227,I Love You Like a Table,5Q41ne9bvWMh5NZXgmMIyc,1.93,46,['Various Artists'],Waitress (Original Broadway Cast Recording),2016,06,03
Kimiko Glenn,6lU0XGyOn94aBZno3H9WpA,show tunes,70,8227,A Soft Place to Land,2diXwZhccjtTaiZN5ZafHZ,2.95,45,['Various Artists'],Waitress (Original Broadway Cast Recording),2016,06,03
King Von,6QtgPSJPSzcnn7dPZ4VINp,rap,76,4311592,Took Her To The O,7fEoXCZTZFosUFvFQg1BmW,3.27,80,['King Von'],Levon James,2020,03,06
King Von,6QtgPSJPSzcnn7dPZ4VINp,rap,76,4311592,"Crazy Story, Pt. 3",23TwR29GSeJBfXnXhmDlwR,3.19,77,['King Von'],"Grandson, Vol. 1",2019,09,20
King Von,6QtgPSJPSzcnn7dPZ4VINp,rap,76,4311592,Crazy Story,1BNvadXnbiSf3ZofMMdDYK,2.45,72,['King Von'],"Grandson, Vol. 1",2019,09,20
King Von,6QtgPSJPSzcnn7dPZ4VINp,rap,76,4311592,Armed & Dangerous,2297mxrYLBAC4XkhXs39If,2.04,72,['King Von'],Welcome to O'Block,2020,10,30
King Von,6QtgPSJPSzcnn7dPZ4VINp,rap,76,4311592,Crazy Story (feat. Lil Durk) - Remix,6V20oVETqPBJ4suIEoEkIY,3.25,71,['King Von'],"Grandson, Vol. 1",2019,09,20
King Von,6QtgPSJPSzcnn7dPZ4VINp,rap,76,4311592,Don't Play That,3IPGG5Niex4hGlXFOYWzp9,2.23,67,['King Von'],What It Means To Be King,2022,03,04
King Von,6QtgPSJPSzcnn7dPZ4VINp,rap,76,4311592,Ride,0c5qAIcNy3jNIxmZXllp4V,2.37,69,['King Von'],Welcome to O'Block,2020,10,30
King Von,6QtgPSJPSzcnn7dPZ4VINp,rap,76,4311592,Back Again (feat. Lil Durk),0rk2IHFiHFnO7t0jvAeHW9,2.52,68,['King Von'],Welcome to O'Block,2020,10,30
King Von,6QtgPSJPSzcnn7dPZ4VINp,rap,76,4311592,3 A.M.,1YVhP58OOuJKDcwM7aO8K1,2.11,67,['King Von'],Levon James,2020,03,06
Kings of Leon,2qk9voo8llSGYcZ6xrBzKx,rock,76,5298066,Sex on Fire,0ntQJM78wzOLVeCUAW7Y45,3.39,85,['Kings of Leon'],Only By The Night,2008,09,23
Kings of Leon,2qk9voo8llSGYcZ6xrBzKx,rock,76,5298066,Use Somebody,5VGlqQANWDKJFl0MBG3sg2,3.85,80,['Kings of Leon'],Only By The Night,2008,09,23
Kings of Leon,2qk9voo8llSGYcZ6xrBzKx,rock,76,5298066,Pyro,0umDVf77ygI5RiVp9OvNDj,4.18,69,['Kings of Leon'],Come Around Sundown (Expanded Edition),2010,10,19
Kings of Leon,2qk9voo8llSGYcZ6xrBzKx,rock,76,5298066,Closer,1O8d2pWtBclzuY3FctBPVa,3.96,68,['Kings of Leon'],Only By The Night,2008,09,23
Kings of Leon,2qk9voo8llSGYcZ6xrBzKx,rock,76,5298066,Waste A Moment,5LlsD7LdSMkGV4Iu0a2Zq0,3.05,69,['Kings of Leon'],WALLS,2016,10,14
Kings of Leon,2qk9voo8llSGYcZ6xrBzKx,rock,76,5298066,Split Screen,35mrmYpwNGBmNJmtuG9XJD,5.05,67,['Kings of Leon'],Split Screen,2024,03,29
Kings of Leon,2qk9voo8llSGYcZ6xrBzKx,rock,76,5298066,Mustang,5y1kheWw8d3DHl8bv5aEE8,3.25,66,['Kings of Leon'],Mustang,2024,02,22
Kings of Leon,2qk9voo8llSGYcZ6xrBzKx,rock,76,5298066,Wait for Me,2nO1DYEg1X5GHi8SSuNJQj,3.5,66,['Kings of Leon'],Mechanical Bull (Expanded Edition),2013,09,24
Kings of Leon,2qk9voo8llSGYcZ6xrBzKx,rock,76,5298066,Molly's Chambers,0nCAVzknkzRXRgB6LhRv04,2.25,65,['Kings of Leon'],Youth And Young Manhood,2003,08,19
Kings of Leon,2qk9voo8llSGYcZ6xrBzKx,rock,76,5298066,Revelry,0bTlXQJzw4ddaLQPJ4rGS2,3.36,63,['Kings of Leon'],Only By The Night,2008,09,23
Kodak Black,46SHBwWsqBkxI7EeeBEQG7,rap,80,10365349,ZEZE (feat. Travis Scott & Offset),0FZ4Dmg8jJJAPJnvBIzD9z,3.81,78,['Kodak Black'],Dying to Live,2018,12,14
Kodak Black,46SHBwWsqBkxI7EeeBEQG7,rap,80,10365349,No Flockin',34oWbFBfGEElvgO0a5c9V4,2.75,75,['Kodak Black'],No Flockin',2015,11,13
Kodak Black,46SHBwWsqBkxI7EeeBEQG7,rap,80,10365349,Super Gremlin,1Y5Jvi3eLi4Chwqch9GMem,3.34,69,['Kodak Black'],Back For Everything,2022,02,25
Kodak Black,46SHBwWsqBkxI7EeeBEQG7,rap,80,10365349,Transportin',1WIZiOuNO3woKfdlSK2gNn,2.82,74,['Kodak Black'],Project Baby 2: All Grown Up,2017,08,18
Kodak Black,46SHBwWsqBkxI7EeeBEQG7,rap,80,10365349,Roll in Peace (feat. XXXTENTACION),40oKW22ZNNkEdZLJTScaQI,3.55,73,['Kodak Black'],Project Baby 2: All Grown Up,2017,08,18
Kodak Black,46SHBwWsqBkxI7EeeBEQG7,rap,80,10365349,Tunnel Vision,4Q3N4Ct4zCuIHuZ65E3BD4,4.47,73,['Kodak Black'],Painting Pictures,2017,03,31
Kodak Black,46SHBwWsqBkxI7EeeBEQG7,rap,80,10365349,Love & War,293mQGfVwgXIOdA1GpiwAt,3.99,72,['Kodak Black'],Back For Everything,2022,02,25
Korn,3RNrq3jvMZxD9ZyoOZbQOD,rock,77,7313936,Freak On a Leash,6W21LNLz9Sw7sUSNWMSHRu,4.26,80,['Korn'],Follow The Leader,1998,08,18
Korn,3RNrq3jvMZxD9ZyoOZbQOD,rock,77,7313936,Coming Undone,3o7TMr6RmIusYH7Kkg7ujR,3.33,77,['Korn'],See You On the Other Side,2005,12,06
Korn,3RNrq3jvMZxD9ZyoOZbQOD,rock,77,7313936,Y'all Want a Single,2WSWm0zlL3CJRACHS5KXbB,3.3,69,['Korn'],Take A Look In The Mirror,2003,11,19
Korn,3RNrq3jvMZxD9ZyoOZbQOD,rock,77,7313936,Got the Life,6nJPHXRpKYv2yqtalEjKy5,3.76,75,['Korn'],Follow The Leader,1998,08,18
Korn,3RNrq3jvMZxD9ZyoOZbQOD,rock,77,7313936,Falling Away from Me,2F6FfZ4w8z3eJpSxPotVO5,4.52,74,['Korn'],Issues,1999,11,09
Korn,3RNrq3jvMZxD9ZyoOZbQOD,rock,77,7313936,Blind - Live at CBGB,3ESohZocQvwRDzedmk4fYi,4.21,62,['Korn'],Live & Rare,2006,04,28
Korn,3RNrq3jvMZxD9ZyoOZbQOD,rock,77,7313936,Twisted Transistor,05NpeTQWnzXS1d8ZqL4YFZ,3.15,71,['Korn'],See You On the Other Side,2005,12,06
Korn,3RNrq3jvMZxD9ZyoOZbQOD,rock,77,7313936,Word Up!,1pHPpLVH2XEN0xYRoQs4wq,2.88,68,['Korn'],Word Up! (The Remixes),2004,11,16
Korn,3RNrq3jvMZxD9ZyoOZbQOD,rock,77,7313936,Twist,07xFWwKPOApMS56ildsV0G,0.82,68,['Korn'],Life Is Peachy,1996,10,15
Korn,3RNrq3jvMZxD9ZyoOZbQOD,rock,77,7313936,Here to Stay,5NHTtXGCdO7ul16xr0q93w,4.52,66,['Korn'],Untouchables,2002,06,11
Kygo,23fqKkggKUBHNkbKtXEls4,pop,80,8312373,Stole the Show,5masKPHeAOVNgxdLebIcK7,3.72,77,['Kygo'],Cloud Nine,2016,05,13
Kygo,23fqKkggKUBHNkbKtXEls4,pop,80,8312373,Firestone,1I8tHoNBFTuoJAlh4hfVVE,4.53,78,['Kygo'],Cloud Nine,2016,05,13
Kygo,23fqKkggKUBHNkbKtXEls4,pop,80,8312373,Born To Be Yours,0WVAQaxrT0wsGEG4BCVSn2,3.22,63,"['Kygo', 'Imagine Dragons']",Born To Be Yours,2018,06,15
Kygo,23fqKkggKUBHNkbKtXEls4,pop,80,8312373,Lose Somebody,1sgDyuLooyvEML4oHspNza,3.33,68,['Kygo'],Golden Hour,2020,05,29
Kygo,23fqKkggKUBHNkbKtXEls4,pop,80,8312373,Dancing Feet (feat. DNCE),288EJf2Hyv0vFtyYlcP9zN,3.59,60,['Kygo'],Thrill Of The Chase,2022,11,11
Kylie Minogue,4RVnAU35WRWra6OZ3CbbMA,dance pop,72,1939340,Can't Get You out of My Head,3E7ZwUMJFqpsDOJzEkBrQ7,3.84,80,['Kylie Minogue'],Fever,2001,10,01
Kylie Minogue,4RVnAU35WRWra6OZ3CbbMA,dance pop,72,1939340,Padam Padam,44MuEHdlociG8KjhPhOVw5,2.77,75,['Kylie Minogue'],Tension (Deluxe),2023,09,22
Kylie Minogue,4RVnAU35WRWra6OZ3CbbMA,dance pop,72,1939340,Dance Alone,1XZy2eprbATl4AnL9Fpsw1,2.87,74,"['Sia', 'Kylie Minogue']",Dance Alone,2024,02,07
Kylie Minogue,4RVnAU35WRWra6OZ3CbbMA,dance pop,72,1939340,In Your Eyes,1t5nwfsb90IliczIhOMnpJ,3.3,64,['Kylie Minogue'],Fever,2001,10,01
Kylie Minogue,4RVnAU35WRWra6OZ3CbbMA,dance pop,72,1939340,Love at First Sight,6ua8mbyHXTHpAmGyGpFAS2,3.97,52,['Kylie Minogue'],Fever,2001,10,01
Kylie Minogue,4RVnAU35WRWra6OZ3CbbMA,dance pop,72,1939340,Tension,6435Ra0NWQzPyZAcd1ojWI,3.61,61,['Kylie Minogue'],Tension (Deluxe),2023,09,22
Kylie Minogue,4RVnAU35WRWra6OZ3CbbMA,dance pop,72,1939340,Can't Get You out of My Head - Peggy Gou’s Midnight Remix,1Rnx52PUuhrLrj306hOZHb,4.52,61,"['Kylie Minogue', 'Peggy Gou']",Can't Get You out of My Head (Peggy Gou’s Midnight Remix),2022,05,19
Kylie Minogue,4RVnAU35WRWra6OZ3CbbMA,dance pop,72,1939340,The Loco-Motion,2hBR3npBmnfr1VWB3O64Jt,3.23,60,['Kylie Minogue'],Kylie,1988,07,04
Kylie Minogue,4RVnAU35WRWra6OZ3CbbMA,dance pop,72,1939340,Spinning Around,0JcgDliDqDac8iOFFRm7tZ,3.44,45,['Kylie Minogue'],Light Years,2000,09,25
Kylie Minogue,4RVnAU35WRWra6OZ3CbbMA,dance pop,72,1939340,Dance Alone (Ofenbach Remix),2JjuoolLOG0YuJTv2fJuX7,2.6,57,"['Sia', 'Kylie Minogue']",Dance Alone (Ofenbach Remix),2024,03,01
La Adictiva,49EE6lVLgU8sp7dFgPshgM,musica mexicana,72,5734133,JGL,5kpxVMDvYGRmNqawPqDTYR,2.63,77,"['La Adictiva', 'Luis R Conriquez']",JGL,2022,02,18
La Adictiva,49EE6lVLgU8sp7dFgPshgM,musica mexicana,72,5734133,El Amor de Mi Vida,1w3FzkhH82foC5oIbIKKut,3.47,74,['La Adictiva'],30 Aniversario,2020,11,13
La Adictiva,49EE6lVLgU8sp7dFgPshgM,musica mexicana,72,5734133,"Después de Ti, ¿Quién?",3qGkFQOEJ0w0SqnAXFeG2v,3.91,61,['La Adictiva'],Disfruté Engañarte,2014,07,29
La Adictiva,49EE6lVLgU8sp7dFgPshgM,musica mexicana,72,5734133,Disfruté Engañarte,2yHmyqLvinMYOiOsJagAYK,2.36,58,['La Adictiva'],Disfruté Engañarte,2014,07,29
La Adictiva,49EE6lVLgU8sp7dFgPshgM,musica mexicana,72,5734133,En Peligro de Extinción,4wZqjBJCs2tD7AV3c2UUh5,3.9,71,['La Adictiva'],30 Aniversario,2020,11,13
La Adictiva,49EE6lVLgU8sp7dFgPshgM,musica mexicana,72,5734133,Hombre Libre,6K9EwMrbfVGN6p7LrQW42e,3.28,57,['La Adictiva'],Disfruté Engañarte,2014,07,29
La Adictiva,49EE6lVLgU8sp7dFgPshgM,musica mexicana,72,5734133,En la Sierra y la Ciudad (La China),4d87IagHd2tUKqPup408jJ,3.42,52,['La Adictiva'],Disfruté Engañarte,2014,07,29
La Adictiva,49EE6lVLgU8sp7dFgPshgM,musica mexicana,72,5734133,Escondidos,6zTtNPcDqmpOOWmjQAVR6Z,3.2,66,['La Adictiva'],30 Aniversario,2020,11,13
La Adictiva,49EE6lVLgU8sp7dFgPshgM,musica mexicana,72,5734133,Bandida,3ksG0cTy7yEVcwqsAVrlYd,2.98,65,"['La Adictiva', 'Grupo Marca Registrada', 'Montana']",Bandida,2024,02,23
La Adictiva,49EE6lVLgU8sp7dFgPshgM,musica mexicana,72,5734133,La Pelinegra,5bWomDwuyuF5pfnBZtYNP0,2.59,64,"['La Adictiva', 'Gabito Ballesteros']",La Pelinegra,2023,07,26
La Arrolladora Banda El Limón De Rene Camacho,5bSfBBCxY8QAk4Pifveisz,musica mexicana,77,6494404,El Final De Nuestra Historia,7kofJygFUxxmag4EAYcCG3,3.29,62,['La Arrolladora Banda El Limón De Rene Camacho'],Íconos 25 Éxitos,2012,01,01
La Arrolladora Banda El Limón De Rene Camacho,5bSfBBCxY8QAk4Pifveisz,musica mexicana,77,6494404,Ya Es Muy Tarde,64my6WOkrygcpXKMLxxpi9,3.02,73,['La Arrolladora Banda El Limón De Rene Camacho'],Más Adelante,2009,01,01
La Arrolladora Banda El Limón De Rene Camacho,5bSfBBCxY8QAk4Pifveisz,musica mexicana,77,6494404,Mi Segunda Vida,6Z7f0BXDLI8k4CHR9KJdAD,3.13,73,['La Arrolladora Banda El Limón De Rene Camacho'],Gracias Por Creer,2013,01,01
La Arrolladora Banda El Limón De Rene Camacho,5bSfBBCxY8QAk4Pifveisz,musica mexicana,77,6494404,Ya Te Perdí La Fe,0KHDthR0XvPoeJaqBc7Sg5,2.45,73,['La Arrolladora Banda El Limón De Rene Camacho'],Ojos En Blanco,2014,12,15
La Arrolladora Banda El Limón De Rene Camacho,5bSfBBCxY8QAk4Pifveisz,musica mexicana,77,6494404,Entre Beso Y Beso,7uL1ZsdxI8l4sgEsgCmTlG,3.04,71,['La Arrolladora Banda El Limón De Rene Camacho'],Calidad Y Cantidad,2018,03,23
La Arrolladora Banda El Limón De Rene Camacho,5bSfBBCxY8QAk4Pifveisz,musica mexicana,77,6494404,El Ruido De Tus Zapatos,3VhupipSGvOXrNrNvUwhs1,4.43,71,['La Arrolladora Banda El Limón De Rene Camacho'],Gracias Por Creer,2013,01,01
La Arrolladora Banda El Limón De Rene Camacho,5bSfBBCxY8QAk4Pifveisz,musica mexicana,77,6494404,Y Que Quede Claro,1jQKaVoVmhh7pqxrRh5Mev,3.2,57,['La Arrolladora Banda El Limón De Rene Camacho'],Antología Musical,2012,01,01
La Arrolladora Banda El Limón De Rene Camacho,5bSfBBCxY8QAk4Pifveisz,musica mexicana,77,6494404,Ya No Te Buscaré,7LRYw74nztDptYIStswo9K,3.18,69,['La Arrolladora Banda El Limón De Rene Camacho'],Todo Depende De Ti,2010,01,01
La Arrolladora Banda El Limón De Rene Camacho,5bSfBBCxY8QAk4Pifveisz,musica mexicana,77,6494404,Si Tu Amor No Vuelve,4BU4gDeAJ2BTLWqCs9SRU4,4.13,69,['La Arrolladora Banda El Limón De Rene Camacho'],La Otra Cara De La Moneda,2005,01,01
La Arrolladora Banda El Limón De Rene Camacho,5bSfBBCxY8QAk4Pifveisz,musica mexicana,77,6494404,De Ti Exclusivo,404MXA5pRTh93BrxPeGrQp,3.27,56,['La Arrolladora Banda El Limón De Rene Camacho'],Para Ti Exclusivo (En Vivo Desde Arandas Jalisco),2007,01,01
La Fiera de Ojinaga,6qm0DFounuQWwu6IF0ZGH2,musica mexicana,66,540315,No Paras de Hacerme Feliz,1UvgNeeoqaa7f1vCgTnM0P,3.09,64,['La Fiera de Ojinaga'],Jalas o No Jalas (Edición Deluxe),2022,05,27
La Fiera de Ojinaga,6qm0DFounuQWwu6IF0ZGH2,musica mexicana,66,540315,900 Cigarros,5l9Yiss1tK7DFlOIZ6VumO,2.06,52,['La Fiera de Ojinaga'],Neta Que No,2024,03,29
La Fiera de Ojinaga,6qm0DFounuQWwu6IF0ZGH2,musica mexicana,66,540315,Neta Que No,7o1UbAzMnbow4EUzWl1xuf,2.75,50,['La Fiera de Ojinaga'],Neta Que No,2024,03,29
La Fiera de Ojinaga,6qm0DFounuQWwu6IF0ZGH2,musica mexicana,66,540315,Chiquita Bonita,2OE3DPyc9S0IBLhy9S3vcn,2.61,63,['La Fiera de Ojinaga'],Chiquita Bonita,2022,11,11
La Fiera de Ojinaga,6qm0DFounuQWwu6IF0ZGH2,musica mexicana,66,540315,La Boca Les Callamos,6bXfM7zpnRP5qkyYWzHjWO,2.74,62,['La Fiera de Ojinaga'],La Boca Les Callamos,2018,04,20
La Fiera de Ojinaga,6qm0DFounuQWwu6IF0ZGH2,musica mexicana,66,540315,Un Amor Bonito,3iHx3nXUC1cf3WRUr743P1,2.63,62,['La Fiera de Ojinaga'],"Trilogía, Vol. 2",2023,09,29
La Fiera de Ojinaga,6qm0DFounuQWwu6IF0ZGH2,musica mexicana,66,540315,Te Vas a Acordar de Mi,5pdfnefsLnfBFo7gxHvqBK,3.41,61,['La Fiera de Ojinaga'],"La Boca Les Callamos, Vol. 2",2018,08,24
La Fiera de Ojinaga,6qm0DFounuQWwu6IF0ZGH2,musica mexicana,66,540315,Beses a Quien Beses,2NGXJSNQE4rsTts8TZfeS3,2.96,61,['La Fiera de Ojinaga'],Beses a Quien Beses,2022,10,07
La Fiera de Ojinaga,6qm0DFounuQWwu6IF0ZGH2,musica mexicana,66,540315,Lo Dice El Corazón,6nSMEQt4Ua2nvKovfMWIT7,2.88,58,['La Nueva Estrategia'],Ranchero Y Tosco,2022,12,09
La Fiera de Ojinaga,6qm0DFounuQWwu6IF0ZGH2,musica mexicana,66,540315,Infinito,7pFVbw3r0q4NEQ3RtpdG0A,2.85,58,['La Fiera de Ojinaga'],Infinito,2024,03,15
Labrinth,2feDdbD5araYcm6JhFHHw7,pop,78,3196132,Formula,6EtKlIQmGPB9SX8UjDJG5s,1.53,84,['Labrinth'],Euphoria (Original Score from the HBO Series),2019,10,04
Labrinth,2feDdbD5araYcm6JhFHHw7,pop,78,3196132,Mount Everest,1ZdhOMWyFR8Iv9eylMGYg2,2.62,80,['Labrinth'],Imagination & the Misfit Kid,2019,11,22
Labrinth,2feDdbD5araYcm6JhFHHw7,pop,78,3196132,Never Felt So Alone,6unndO70DvZfnXYcYQMyQJ,2.67,77,['Labrinth'],Ends & Begins,2023,04,28
Labrinth,2feDdbD5araYcm6JhFHHw7,pop,78,3196132,Still Don't Know My Name,6N22FZs2ZhPBYi3b9XPajV,2.55,77,['Labrinth'],Euphoria (Original Score from the HBO Series),2019,10,04
Labrinth,2feDdbD5araYcm6JhFHHw7,pop,78,3196132,Jealous,4G92yYrUs0cvY7G41YRI0z,4.79,74,['Labrinth'],Jealous - EP,2014,11,23
Labrinth,2feDdbD5araYcm6JhFHHw7,pop,78,3196132,Forever,6potEImiklXkwD9qFzpu15,3.38,71,['Labrinth'],Euphoria (Original Score from the HBO Series),2019,10,04
Labrinth,2feDdbD5araYcm6JhFHHw7,pop,78,3196132,The Feels,3l3iCfpZsxbxWJhYoiQNkD,3.29,70,['Labrinth'],Ends & Begins,2023,04,28
Lady A,32WkQRZEVKSzVAAYqukAEA,contemporary country,67,3656512,Need You Now,7h70RTLbnhDyPGXjl3iEhh,3.94,63,['Lady A'],Need You Now,2010,01,01
Lady A,32WkQRZEVKSzVAAYqukAEA,contemporary country,67,3656512,Need You Now,11EX5yhxr9Ihl3IN1asrfK,4.63,72,['Lady A'],Need You Now,2010,01,01
Lady A,32WkQRZEVKSzVAAYqukAEA,contemporary country,67,3656512,American Honey,4xInIiKipU1mtUogJ3ZdYr,3.75,65,['Lady A'],Need You Now,2010,01,01
Lady A,32WkQRZEVKSzVAAYqukAEA,contemporary country,67,3656512,Bartender,6olKv2HP3XgBpvVxAswowe,3.3,65,['Lady A'],747,2014,09,30
Lady A,32WkQRZEVKSzVAAYqukAEA,contemporary country,67,3656512,Just A Kiss,2OXidlnDThZR3zf36k6DVL,3.65,64,['Lady A'],Own The Night,2011,09,13
Lady A,32WkQRZEVKSzVAAYqukAEA,contemporary country,67,3656512,What If I Never Get Over You,0qkdE1C0ufnUISKwhg8Wh6,3.44,63,['Lady A'],Ocean,2019,11,15
Lady A,32WkQRZEVKSzVAAYqukAEA,contemporary country,67,3656512,I Run To You,2YVCkTYJpv5jelYrHYoEG8,4.27,59,['Lady A'],Lady Antebellum,2008,01,01
Lady A,32WkQRZEVKSzVAAYqukAEA,contemporary country,67,3656512,Downtown,4kY7rYtE4OQkJNq22OIYRI,3.26,55,['Lady A'],Golden,2013,01,01
Lady A,32WkQRZEVKSzVAAYqukAEA,contemporary country,67,3656512,You Look Good,1dFLowBW25EaL2OC7eKEa2,3.02,53,['Lady A'],Heart Break,2017,06,09
Lady A,32WkQRZEVKSzVAAYqukAEA,contemporary country,67,3656512,Love Don't Live Here,16vNQhg2y5RDkkNaQExLTL,3.84,52,['Lady A'],Lady Antebellum,2008,01,01
Lady Gaga,1HY2Jd0NmPuamShAr6KMms,pop,85,29543557,Poker Face,5R8dQOPq8haW94K7mgERlO,3.95,78,['Lady Gaga'],The Fame,2008,01,01
Lady Gaga,1HY2Jd0NmPuamShAr6KMms,pop,85,29543557,Shallow,2VxeLyX666F8uXCJ0dZF8B,3.6,84,"['Lady Gaga', 'Bradley Cooper']",A Star Is Born Soundtrack,2018,10,05
Lady Gaga,1HY2Jd0NmPuamShAr6KMms,pop,85,29543557,Always Remember Us This Way,2rbDhOo9Fh61Bbu23T2qCk,3.5,83,"['Lady Gaga', 'Bradley Cooper']",A Star Is Born Soundtrack (Without Dialogue),2018,10,05
Lady Gaga,1HY2Jd0NmPuamShAr6KMms,pop,85,29543557,Just Dance,2x7MyWybabEz6Y6wvHuwGE,4.03,76,['Lady Gaga'],The Fame,2008,01,01
Lady Gaga,1HY2Jd0NmPuamShAr6KMms,pop,85,29543557,Bad Romance,0SiywuOBRcynK0uKGWdCnn,4.91,84,['Lady Gaga'],The Fame Monster (Deluxe Edition),2009,11,05
Lady Gaga,1HY2Jd0NmPuamShAr6KMms,pop,85,29543557,Paparazzi,7Hqig8kp32q2Ire3ECQvWM,3.47,73,['Lady Gaga'],The Fame,2008,01,01
Lady Gaga,1HY2Jd0NmPuamShAr6KMms,pop,85,29543557,Telephone,7rl7ao5pb9BhvAzPdWStxi,3.68,73,['Lady Gaga'],The Fame Monster (Deluxe Edition),2009,08,05
Lady Gaga,1HY2Jd0NmPuamShAr6KMms,pop,85,29543557,Judas,0QkWikH5Z3U0f79T9iuF6c,4.15,70,['Lady Gaga'],Born This Way,2011,01,01
Lady Gaga,1HY2Jd0NmPuamShAr6KMms,pop,85,29543557,Bloody Mary,11BKm0j4eYoCPPpCONAVwA,4.08,69,['Lady Gaga'],Born This Way (Special Edition),2011,01,01
Lady Gaga,1HY2Jd0NmPuamShAr6KMms,pop,85,29543557,Applause,5ka2ajep9OAvU5Sgduhiex,3.54,78,['Lady Gaga'],ARTPOP,2013,11,11
Lainey Wilson,6tPHARSq45lQ8BSALCfkFC,contemporary country,72,629526,Watermelon Moonshine,3sYBFUXTv0STUoUINx9Qe8,3.48,77,['Lainey Wilson'],Bell Bottom Country,2022,11,28
Lainey Wilson,6tPHARSq45lQ8BSALCfkFC,contemporary country,72,629526,Heart Like A Truck,5DIBVDJOHh7djepAjKHWCO,3.32,75,['Lainey Wilson'],Bell Bottom Country,2022,11,28
Lainey Wilson,6tPHARSq45lQ8BSALCfkFC,contemporary country,72,629526,Wildflowers and Wild Horses (Single Version),6d3QUBsiAw3aZI6F2mMhzk,3.61,74,['Lainey Wilson'],Wildflowers and Wild Horses,2023,11,08
Lainey Wilson,6tPHARSq45lQ8BSALCfkFC,contemporary country,72,629526,Things A Man Oughta Know,3S0sk6DSTgesXsUSAEHNr5,3.39,73,['Lainey Wilson'],Sayin’ What I’m Thinkin’,2021,02,19
Lainey Wilson,6tPHARSq45lQ8BSALCfkFC,contemporary country,72,629526,Dirty Looks,45EwtYrnqJH3AH2bFpEOC6,3.24,70,['Lainey Wilson'],Sayin’ What I’m Thinkin’,2021,02,19
Lainey Wilson,6tPHARSq45lQ8BSALCfkFC,contemporary country,72,629526,Country's Cool Again,6fL5O5y6pSeU5Hjx9SgKar,3.64,65,['Lainey Wilson'],Country's Cool Again,2024,02,16
Lainey Wilson,6tPHARSq45lQ8BSALCfkFC,contemporary country,72,629526,Wildflowers and Wild Horses,6RWCvgNCEqXuVZYnDTPDEh,4.18,64,['Lainey Wilson'],Bell Bottom Country,2022,11,28
Lainey Wilson,6tPHARSq45lQ8BSALCfkFC,contemporary country,72,629526,Smell Like Smoke,6hWUxgcCGGCd17i2eZ5qbJ,2.8,62,['Lainey Wilson'],Bell Bottom Country,2022,11,28
Lainey Wilson,6tPHARSq45lQ8BSALCfkFC,contemporary country,72,629526,Atta Girl,5yDmKWFlzwTRU4LPyD9MCi,3.44,62,['Lainey Wilson'],Bell Bottom Country,2022,11,28
Lana Del Rey,00FQb4jTyendYWaN8pK0wa,pop,90,33940275,Summertime Sadness,1Ist6PR2BZR3n2z2Y5R6S1,4.41,76,['Lana Del Rey'],Born To Die – Paradise Edition (Special Version),2012,01,01
Lana Del Rey,00FQb4jTyendYWaN8pK0wa,pop,90,33940275,Say Yes To Heaven,6GGtHZgBycCgGBUhZo81xe,3.49,86,['Lana Del Rey'],Say Yes To Heaven,2023,05,19
Lana Del Rey,00FQb4jTyendYWaN8pK0wa,pop,90,33940275,Young And Beautiful,2nMeu6UenVvwUktBCpLMK9,3.93,85,['Lana Del Rey'],Young And Beautiful,2013,01,01
Lana Del Rey,00FQb4jTyendYWaN8pK0wa,pop,90,33940275,West Coast,5Y6nVaayzitvsD5F7nr3DV,4.28,83,['Lana Del Rey'],Ultraviolence (Deluxe),2014,01,01
Lana Del Rey,00FQb4jTyendYWaN8pK0wa,pop,90,33940275,Radio,3QhfFRPkhPCR1RMJWV1gde,3.58,73,['Lana Del Rey'],Born To Die – Paradise Edition (Special Version),2012,01,01
Lana Del Rey,00FQb4jTyendYWaN8pK0wa,pop,90,33940275,Cinnamon Girl,2mdEsXPu8ZmkHRRtAdC09e,5.01,83,['Lana Del Rey'],Norman Fucking Rockwell!,2019,08,30
